myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
1,"808053282606",0.58990478515625,0.1409912109375,0.73193359375,0.310302734375,-1.4365234375,0.28955078125,-0.31689453125,-187.5,169.125,89.1875
1,"808053297506",0.57159423828125,0.121826171875,0.7349853515625,0.34375,-0.4677734375,0.42529296875,-0.43798828125,-189.25,143.5625,62.6875
1,"808053312557",0.5589599609375,0.091796875,0.7379150390625,0.36669921875,-0.76025390625,0.3291015625,-0.376953125,-184,134.5,-24.0625
1,"808053334972",0.55194091796875,0.05657958984375,0.738525390625,0.3829345703125,-0.64990234375,0.28662109375,-0.36376953125,-180.0625,110.8125,-79.3125
1,"808053350022",0.5528564453125,0.0174560546875,0.7347412109375,0.392578125,-0.6376953125,0.21142578125,-0.28662109375,-176.125,70.1875,-132.25
1,"808053372627",0.561279296875,-0.021484375,0.72735595703125,0.39422607421875,-0.5751953125,0.111328125,-0.19775390625,-149.5625,26.875,-173.0625
1,"808053395015",0.5787353515625,-0.05816650390625,0.7127685546875,0.39190673828125,-0.603515625,0.30224609375,-0.0283203125,-139.4375,-36.6875,-201.25
1,"808053409996",0.6002197265625,-0.0965576171875,0.69287109375,0.38763427734375,-0.5830078125,0.2099609375,0.07177734375,-147,-65.3125,-225.25
1,"808053440083",0.62982177734375,-0.14251708984375,0.65869140625,0.3861083984375,-0.75634765625,0.048828125,0.23974609375,-210.9375,-129.6875,-269.3125
1,"808053462510",0.66473388671875,-0.19964599609375,0.617431640625,0.37005615234375,-0.90380859375,-0.23779296875,0.32666015625,-207.125,-138.625,-378.6875
1,"808053477533",0.7034912109375,-0.24688720703125,0.56988525390625,0.345458984375,-0.68310546875,-0.537109375,0.6259765625,-146.9375,-182.625,-389.375
1,"808053500030",0.7457275390625,-0.282958984375,0.51409912109375,0.3153076171875,-0.4580078125,-0.53564453125,0.7939453125,-96.0625,-238.9375,-395.1875
1,"808053522737",0.78997802734375,-0.31134033203125,0.445556640625,0.28350830078125,-0.2158203125,-0.66845703125,0.93359375,-78.875,-309,-403.375
1,"808053545012",0.83343505859375,-0.3289794921875,0.36163330078125,0.257568359375,-0.04248046875,-0.7275390625,1.31640625,-73.875,-400.5625,-375.3125
1,"808053559987",0.8677978515625,-0.3349609375,0.28717041015625,0.228515625,0.24072265625,-0.462890625,0.88134765625,-15.375,-351.875,-336.3125
1,"808053582489",0.89642333984375,-0.3328857421875,0.21502685546875,0.1983642578125,0.14794921875,-1.4619140625,0.37548828125,33.625,-347.5625,-308.3125
1,"808053590085",0.92657470703125,-0.30010986328125,0.160400390625,0.15997314453125,0.02294921875,-0.75244140625,-0.26611328125,223.875,-285.125,-290.5625
1,"808053634983",0.95953369140625,-0.22393798828125,0.11474609375,0.12615966796875,0.14013671875,-0.32177734375,-0.271484375,459.1875,-285.625,-216.375
1,"808053642705",0.98199462890625,-0.137939453125,0.0721435546875,0.106689453125,0.39404296875,0.34716796875,-0.24072265625,481.4375,-281.625,-121.25
1,"808053650037",0.99237060546875,-0.056884765625,0.03558349609375,0.1031494140625,1.2880859375,1.1982421875,0.20947265625,445.0625,-257.8125,-21.625
1,"808053673328",0.993896484375,-0.010986328125,0.00408935546875,0.109619140625,0.3291015625,1.25244140625,0.21630859375,220.25,-203.4375,34.25
1,"808053687531",0.99267578125,-0.02093505859375,-0.0234375,0.11627197265625,1.15869140625,0.88818359375,1.49755859375,-74.25,-150.875,36.75
1,"808053710005",0.99017333984375,-0.0469970703125,-0.04559326171875,0.12335205078125,0.29150390625,-0.392578125,1.6953125,-158.625,-107.3125,42.875
1,"808053732454",0.9869384765625,-0.07025146484375,-0.0628662109375,0.130615234375,0.658203125,-0.443359375,1.5419921875,-139.9375,-75.875,45.625
1,"808053747469",0.98370361328125,-0.08831787109375,-0.07525634765625,0.13720703125,0.439453125,-0.6904296875,2.06982421875,-105.6875,-57.25,41.0625
1,"808053770108",0.980224609375,-0.10675048828125,-0.0865478515625,0.1422119140625,-0.0693359375,-0.70458984375,1.095703125,-105.25,-57.0625,31.4375
1,"808053792540",0.97735595703125,-0.11834716796875,-0.10235595703125,0.1424560546875,0.71826171875,-0.72802734375,2.06494140625,-68.5625,-56.4375,4.3125
1,"808053808186",0.9757080078125,-0.1246337890625,-0.10882568359375,0.14349365234375,-0.31591796875,-0.728515625,0.7890625,-7.8125,-63.375,-8.0625
1,"808053829981",0.97509765625,-0.1148681640625,-0.12493896484375,0.1427001953125,1.02490234375,-0.09765625,1.857421875,12.25,-56.5625,-4.25
1,"808053852471",0.9742431640625,-0.11456298828125,-0.12799072265625,0.14581298828125,-0.22998046875,-0.46533203125,0.849609375,16.0625,-48.0625,4.625
1,"808053875109",0.97314453125,-0.10791015625,-0.13922119140625,0.14794921875,0.8388671875,-0.10546875,1.39013671875,10.375,-38.25,13.875
1,"808053890258",0.9722900390625,-0.1082763671875,-0.1407470703125,0.15203857421875,0.0615234375,-0.5576171875,1.16259765625,15.75,-27.125,14.625
1,"808053912523",0.97149658203125,-0.1065673828125,-0.14453125,0.15460205078125,0.33154296875,-0.212890625,0.83154296875,6.875,-17.5,13
1,"808053927467",0.97088623046875,-0.10589599609375,-0.14605712890625,0.15753173828125,0.39892578125,-0.41357421875,1.59619140625,3.3125,-13.25,15.1875
1,"808053949989",0.97003173828125,-0.10943603515625,-0.14453125,0.1617431640625,-0.22509765625,-0.42822265625,0.49853515625,3.5625,-14.6875,16.75
1,"808053972463",0.9693603515625,-0.1055908203125,-0.1494140625,0.1639404296875,0.78125,-0.3017578125,1.66552734375,8.0625,-10.625,15.375
1,"808053987506",0.968994140625,-0.10882568359375,-0.14508056640625,0.16748046875,-0.42333984375,-0.52392578125,0.50146484375,14.0625,-11.5625,8.8125
